fly_id	species	genotype	sex	stimulation	ROI_quantified	stimulus	dff
fly_1	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	-0.04871853448333145
fly_1	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.19436619718309855
fly_1	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.12287491324901104
fly_1	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	2.380483207676491
fly_2	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.048493543758967
fly_2	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.2221111918604651
fly_2	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	-0.02811540002671295
fly_2	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.00340367597004767
fly_3	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.1579055410859496
fly_3	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.4090072789835125
fly_3	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.1735926908340702
fly_3	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.1207946171099006
fly_3	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.2846776809939467
fly_4	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	7.9527777777777775
fly_4	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	1.884267631103074
fly_4	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	7.120892018779342
fly_4	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	3.7318965517241383
fly_4	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	7.820126354305807
fly_4	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	3.3513513513513513
fly_5	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	2.568323276106295
fly_5	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.03855659911023234
fly_5	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	1.3491144414168934
fly_5	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	2.3791691047396135
fly_5	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	3.975848370749266
fly_5	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.5555555555555556
fly_6	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.9787113255747943
fly_6	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.3419065596979708
fly_6	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.32261586993448194
fly_6	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	-0.20196078431372555
fly_6	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.02344322344322345
fly_6	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.02556906766448388
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.28012491897943553
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.5225658426763273
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	1.6835941548346982
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.5823145884270579
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	1.1392632524707995
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	1.4661873004681043
fly_7	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.6397464578672634
fly_8	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	7.089605349316281
fly_8	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	1.2388059701492538
fly_8	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	2.8269344359125816
fly_8	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	4.448837209302326
fly_8	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	7.840417470174383
fly_8	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	2.9546247818499127
fly_9	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	1.9631016248865576
fly_9	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.03888888888888883
fly_9	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.8761955366631243
fly_9	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	2.8124629080118693
fly_9	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	3.029541761013987
fly_9	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.6350453172205437
fly_10	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	2.388888888888889
fly_10	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.5662009314703926
fly_10	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	2.147122692725298
fly_10	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	2.9558359621451107
fly_10	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	2.197846567967699
fly_10	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	1.7427248677248677
fly_11	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	4.553229799684897
fly_11	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	-0.05400645729380693
fly_11	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	2.401923076923077
fly_12	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.1550920789882404
fly_12	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.3161961594369215
fly_12	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.1173692372761877
fly_12	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.39976121778927465
fly_12	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.5814225941422596
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.311065608736456
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.0990552533638706
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.1910669975186104
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.5099469496021221
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.7301826093112209
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.978304343365572
fly_13	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.6533950617283951
fly_14	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.1011351909184726
fly_14	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.26417141307295905
fly_14	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	3.0572894992370645
fly_14	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	-0.09052400376529658
fly_14	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.37204808930871625
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.17149003506733268
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.601989677612387
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.260492040520984
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.30188067444876776
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.10064839375184208
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.32236328125
fly_15	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	1.6302032913843174
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.42847725774555045
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.8745938139366951
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.3615127919911012
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.14005839219763966
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.23344947735191637
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.5097193762777263
fly_16	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.9067067410330742
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.3015638831513721
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.5322664118794538
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	0.8930186290468439
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.01118538226434182
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.10161408657373434
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.5463514766256125
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.6151349287169043
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.6976763281409888
fly_17	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.642512077294686
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.8656716417910448
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.3529048207663782
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.5285323902909502
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.22667638483965016
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.5796019900497512
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	1.074248674130819
fly_18	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.4715974959424995
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.454196716280497
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.5666237528162215
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.0500229085015358
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.04215085609212039
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.13172882601506522
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	1.496547583308316
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.06089153904581362
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.4565217134383725
fly_19	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	1.8128970775095297
fly_20	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.365104496516783
fly_20	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.275243081525804
fly_20	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.11718750000000008
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.17641256869099628
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.9057978051859764
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.5419632511173649
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.33044050207691283
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.18879833290434103
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.7609961190168177
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.9219247183943068
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	1.3625375510504356
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.4793283700300967
fly_21	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	sucrose 200mM	0.30759592795614715
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.8163239719157471
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	1.232439074339545
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	0.9054346442662594
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.31770153152083574
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.42913385826771666
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	1.5560849441873124
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	1.589467005076142
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	1.5906389301634476
fly_22	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	1.523076923076923
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	1.0804421246545903
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.227111669905132
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.2866847826086958
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.1472198213771247
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.6209656778504992
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.2298136645962733
fly_23	D. melanogaster	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	0.03873109553670226
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	caffeine 10mM	2.427116262732701
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	coumarin 10mM	1.0129538405400476
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	2.2220655289257283
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	grape juice	0.30813069908814583
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	water	0.36607142857142855
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni extract	0.8835838491010906
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	noni juice	1.296420207427233
fly_24	D. sechellia	w*;Gr66a-GAL4/+	female	labellum	PMS4	sucrose 200mM	-0.08295501444490304
fly_25	D. melanogaster	w*;deltaGr39a;Gr39a.a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.03724152863483812
fly_25	D. melanogaster	w*;deltaGr39a;Gr39a.a-GAL4/+	female	labellum	PMS4	coumarin 10mM	0.355683269476373
fly_25	D. melanogaster	w*;deltaGr39a;Gr39a.a-GAL4/+	female	labellum	PMS4	noni juice	0.4435339021104624
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	fructose 200mM	0.8142559833506765
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.8528916339135317
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	2.981376518218624
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	5.211382113821138
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	5.669859998931818
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	1.123128119800333
fly_26	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	sucrose 200mM	3.661565626839317
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	-0.38287078484034615
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	fructose 200mM	0.6331417624521073
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	glucose 200mM	2.1010320478001083
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	4.365677045619116
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.2798530312308633
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.5645631067961164
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	3.922349427575909
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	1.340316573556797
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	3.274171584203359
fly_27	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	sucrose 200mM	1.3642666666666663
fly_28	D. melanogaster	w*;deltaGr39a;Gr39a.a-GAL4/+	female	labellum	PMS4	caffeine 10mM	0.2012066365007541
fly_28	D. melanogaster	w*;deltaGr39a;Gr39a.a-GAL4/+	female	labellum	PMS4	coumarin 10mM	1.0596146508966042
fly_28	D. melanogaster	w*;deltaGr39a;Gr39a.a-GAL4/+	female	labellum	PMS4	noni juice	0.5171885873347253
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	1.195507912200102
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	fructose 200mM	2.180205746718695
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	3.4631029986962196
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.25288135593220334
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.9193593706097216
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	5.63552043971144
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	1.9733458764502976
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.5390050876201244
fly_29	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	sucrose 200mM	2.654086781029263
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	0.14825345247766047
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	fructose 200mM	0.06228993950257669
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	glucose 200mM	0.42358657243816256
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	1.0463513936736613
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.2823709536307962
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.2624836601307189
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	1.249425580801634
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	1.1689411764705882
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.2960199004975124
fly_30	D. melanogaster	w*;Gr64f-GAL4/+	female	labellum	PMS4	sucrose 200mM	1.1963808348755915
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	fructose 200mM	1.2677376171352075
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	glucose 200mM	2.8155668358714045
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	8.081555834378921
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	1.0099667774086378
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	3.3194207836456555
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	5.7740112994350286
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	6.652173913043478
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	1.967798085291558
fly_31	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	sucrose 200mM	5.889233954451347
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	denatonium benzoate 10mM	-0.02777777777777777
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	fructose 200mM	3.2034990791896867
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	glucose 200mM	0.9428137651821864
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	grape juice	2.281208935611038
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	water	0.1247990812109767
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	hexanoic acid 0.5%	0.32096069868995636
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni extract	1.925872093023256
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	noni juice	1.837953091684435
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	octanoic acid 0.1%	0.44
fly_32	D. sechellia	w*;Gr64f-GAL4/+	female	labellum	PMS4	sucrose 200mM	1.4880382775119618
