fly_id	species	genotype	sex	stimulation	ROI_quantified	stimulus	dff
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.3715170278637771
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	fructose 200mM	0.19298990971853425
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	glucose 200mM	0.1381106203441229
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.21442188842100857
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.1933600756612204
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.2769992477125212
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.34511421958337524
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.12982945902900808
fly_134	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.28691558788916227
fly_135	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	fructose 200mM	1.1991572159846149
fly_135	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	glucose 200mM	1.333657885219907
fly_135	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.5494208076215221
fly_135	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	1.262233272314964
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.2626584624508859
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.34990583804143127
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.2548901140397251
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.12994350282485875
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.2101464567593804
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.2719334376802043
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.7769359656152109
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.34140960327329617
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.3191810773206122
fly_136	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.4458177342427817
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.11997767857142858
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.6284379069945606
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	glucose 200mM	1.212772696678149
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.300006458696635
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.35708646552020046
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.17238743215350508
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.7933772067272538
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.5430027091504589
fly_137	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.4383478436930553
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.10140735384101908
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.4578456143969474
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	1.3033127820879673
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.17612453866859062
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.1011608623548922
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.21195478053915512
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.27948086820317747
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.3263838117025542
fly_138	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.2190783340472171
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.47427849167895514
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.24488102294859856
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.2515865693757164
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.2689395425477657
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.2671540680126098
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.18545212401339628
fly_139	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.28433147084284255
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.4343011074528584
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.6191464137522229
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.509417823475952
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.10491322726596852
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.51419013704543
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.457752770543844
fly_140	D. sechellia	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.24400304979374793
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.0187557850635748
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.16823071641107806
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.326691982706186
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.1144703438726056
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.3517860482513559
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.3981773273145388
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.1825058690548648
fly_141	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.6821636425881548
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.16150292378767808
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.5404195468345312
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.4400563913261237
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.1713231803075125
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.5440881069474267
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.8113820537906337
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.49012458219386207
fly_142	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.25758273328299663
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.6460781476121563
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.595608417200366
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	fructose 200mM	0.7153940261987886
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	glucose 200mM	0.40528730609569585
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.190202223365608
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.3561771931214835
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.2396467487631583
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.7288463337803699
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.6520418960572927
fly_143	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.4199267919749178
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.5575037532667322
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.5432409422003595
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	fructose 200mM	0.6390698950545305
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	glucose 200mM	0.69025049558479
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.444910449104491
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.5241701034412819
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.5831567340328389
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.7978658536585366
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.5859234045719175
fly_144	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.6362802835278767
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.03431572645386017
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.08416547788873038
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	fructose 200mM	0.2724699614285318
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	glucose 200mM	0.17657476353391025
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	grape juice	0.31370340157194837
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	water	0.12330286112149774
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.5520829372774165
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.05212415159625593
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	noni juice	0.3451884341255274
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	-0.00604501607717041
fly_145	D. melanogaster	w*;Ir25a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.03840422734501195
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.06645411975689947
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.7299676058920603
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.19147005444646095
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.11854851109630464
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.233763074677694
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.12999302719394362
fly_146	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.03360685726232164
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.2198852772466539
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.4603807333588859
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.29591540293998025
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.2841000807102502
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.11742168131620465
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.235146238273346
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.28254480493286466
fly_147	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.32009770801933374
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.3586856746782563
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.22666590679185605
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.18164885440966383
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.12496596787367274
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.13640144164125312
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.26672568610092323
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.2165293684281026
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	-0.01218087769063907
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.02148749551664547
fly_148	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.23867306363992755
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.1523873917383045
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.06120384420839656
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.2528027234841815
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.8583312326695236
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.12601855855256594
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.35462623500901014
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.20940499682263625
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.08827482217196053
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.1448250415103622
fly_149	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.08070175438596491
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.19247863247863248
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.4160514408192426
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.6359012038659356
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.17171601364326866
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.07909073830546684
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.6162044397338515
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.6857866850956001
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.07068555983291015
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.3090038887227042
fly_150	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.13912231559290383
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.30499728408473653
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.5932489451476793
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.4288172865474711
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.5456525906690601
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.4041870506446949
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.4873165316778358
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.6494906354576886
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.10547034070856524
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.5346783903097523
fly_151	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.4870558859738864
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.8111260191970275
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.5060101252934355
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.19368512705359392
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.1493877551020408
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.3278186603641833
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.4290584914624263
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.2441570540044387
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.0065252854812398
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.3341508277130595
fly_152	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.2427854792599385
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.29171235714111654
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.3870772508291573
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.19904852081938065
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.2603124831053684
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.4837993551456208
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.3095796369262008
fly_153	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.1399920833883098
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.22319746187170855
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.3189243528524755
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.3061926415874328
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.23850896860986548
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.8180522664878346
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.3948887056883759
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.48192127293237547
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.11122406543135714
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.13368287832218406
fly_154	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.198149497551304
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.08852755194218609
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.4240149065599825
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.1486869450217268
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.2014466961364028
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.08142654728527932
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.16499612567800634
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.10375303034952588
fly_155	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.17543119214428407
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.3118098826257064
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.1251840942562592
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.9422656974483232
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.14841442677724412
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.09287778058290556
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.42090297524100145
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.30201005025125627
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.0808037622915776
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.17489507576971133
fly_156	D. sechellia	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.05371414410507404
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.932092004381161
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	caffeine 10mM	0.3852648347272003
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	coumarin 10mM	0.4369374030005173
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	denatonium benzoate 10mM	0.3985969890439032
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	grape juice	0.15345878611184732
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	water	0.308731657707395
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	hexanoic acid 0.5%	0.7881155733236417
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	noni juice	0.4824501032346869
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	no stimulus	0.08208222253402554
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	octanoic acid 0.1%	0.64853228962818
fly_157	D. melanogaster	w*;Gr66a-GAL4/+	female	foreleg	PMS4	sucrose 200mM	0.2528301886792453
